relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_id,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,category_review_status,condition_label,category_notes
day3/members/tien/20_0668.webp,20_0668.webp,webp,197188,6872e789051c46a8db6c133e7664a208ae29da89c576816819cbe8481b41f822,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,20_0668,42,day3/members/tien/20_0668.webp,multi_face,small,yes,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,pending,multi_face|small|edge_or_partial|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.
day3/members/stevan/13_0254.webp,13_0254.webp,webp,247270,7b3bbdbeed9211a483c1be8a20c539dfe99e39d08c905ea17be3b4ef40057489,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,13_0254,42,day3/members/stevan/13_0254.webp,multi_face,small,yes,pending_review,no,no,no,high,not_assessed_in_face_review,no,pending,multi_face|small|edge_or_partial|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.
day3/members/tien/11_0172.webp,11_0172.webp,webp,163110,75a2341051a5e68a8c81ec92bf0b593dee975409908509a84379a8da52faaa82,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,11_0172,42,day3/members/tien/11_0172.webp,multi_face,small,no,pending_review,yes,yes,yes,low,not_assessed_in_face_review,no,pending,multi_face|small|downward_egocentric|motion_blur_or_low_sharpness|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.
day4/members/werner/14_0127.webp,14_0127.webp,webp,179058,b9e095f1d03fa719c0e2ac9ea10371b460e4a00090f9bbfa02ef4c224afef4e8,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,14_0127,42,day4/members/werner/14_0127.webp,multi_face,small,no,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,pending,multi_face|small|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.
day3/members/florian/20_0331.webp,20_0331.webp,webp,240670,a62892b7f9366c5f6cb6472245f0256491d053fbb110e320ab9da68079380623,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,20_0331,42,day3/members/florian/20_0331.webp,multi_face,small,yes,pending_review,no,no,no,high,not_assessed_in_face_review,no,pending,multi_face|small|edge_or_partial|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.
day4/members/allie/08_0286.webp,08_0286.webp,webp,163918,89834e06ba4ec378f768ed88c25e5d0999a6d3638a3707edef2a76941abeb1da,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,08_0286,42,day4/members/allie/08_0286.webp,single_face,small,no,pending_review,no,yes,no,medium,not_assessed_in_face_review,no,pending,single_face|small|motion_blur_or_low_sharpness|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.
day4/members/werner/10_0394.webp,10_0394.webp,webp,208508,0b4cac6d8dcd5d72f3061d7b480f41eb7c6ecfcc905e2d8612f83d418eeb45c7,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,10_0394,42,day4/members/werner/10_0394.webp,single_face,small,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,pending,single_face|small|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.
day3/members/luca/18_0673.webp,18_0673.webp,webp,180362,2230508db425ba67b1d0fedd18f2c689e12a6bb61d9846dae217b29610d71f84,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,18_0673,42,day3/members/luca/18_0673.webp,multi_face,small,no,pending_review,no,no,yes,medium,not_assessed_in_face_review,no,pending,multi_face|small|low_light_or_dim|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.
day3/members/luca/18_0653.webp,18_0653.webp,webp,120334,35ddaee35f5e5e3d24a5d02f9d933506e19c7a33853f1fba841ba2b7d7f2a81c,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,18_0653,42,day3/members/luca/18_0653.webp,multi_face,small,yes,pending_review,yes,yes,yes,low,not_assessed_in_face_review,no,pending,multi_face|small|edge_or_partial|downward_egocentric|motion_blur_or_low_sharpness|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.
day3/members/luca/18_0523.webp,18_0523.webp,webp,142718,a220d91e998f2c7a50fa138533e4a90c4d0fbe54e068c9406dfb301ad1173ce6,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,18_0523,42,day3/members/luca/18_0523.webp,multi_face,small,no,pending_review,yes,yes,yes,medium,not_assessed_in_face_review,no,pending,multi_face|small|downward_egocentric|motion_blur_or_low_sharpness|low_light_or_dim|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.
